user_id,if_local,gender,checkins_count,photos_count,friends_count
60263219,0,male,701,11,64
91873,0,male,2608,2,51
76912491,0,male,405,96,54
1215830,0,male,5440,889,485
52913595,0,female,1331,10,34
468304,0,male,5324,242,180
12776764,0,male,1139,1,148
302830,0,male,6922,23,179
8611012,0,male,500,6,17
60622383,0,male,589,38,1
4996945,0,male,1220,29,189
26116112,0,female,3490,22,15
12557916,0,female,801,82,52
169300,0,male,561,32,92
4737050,0,male,5448,579,232
8167095,0,male,1794,60,328
21872964,0,male,4838,5,9
866672,0,male,1911,82,385
59760563,0,female,820,269,13
43547570,0,female,244,66,18
2359284,0,male,4409,1067,928
37477106,0,male,7484,990,216
62056487,0,male,1765,6,79
61068832,0,male,3729,160,111
28428733,0,female,741,33,9
12413102,0,female,4277,36,167
5132109,0,male,3205,134,106
1122868,0,female,558,7,25
38817867,0,male,8887,13,76
35867989,0,female,1536,85,67
47726859,0,male,1871,51,27
561125,0,male,2780,506,153
6391102,0,male,5713,56,46
57612376,0,male,2408,106,158
18393476,0,female,1898,15,83
70305423,0,female,2228,40,19
5180288,0,female,2393,62,110
69226195,0,female,2290,374,224
23046536,0,male,201,5,16
30164,0,female,2039,62,133
8092626,0,male,12054,601,120
64594101,0,female,1496,31,21
8551082,0,male,895,12,61
1773382,0,female,6110,868,122
3338272,0,female,2240,21,23
45887969,0,male,632,18,235
60433557,0,male,2488,12,41
3117120,0,male,2175,25,33
6821800,0,female,2004,19,28
11348216,0,male,1876,9,96
4556,0,female,2826,14,46
39887241,0,male,370,17,31
23126494,0,male,319,11,64
269229,0,male,572,205,715
13823177,0,male,2529,210,9
8685823,0,female,1927,681,48
1370595,0,male,9021,3,13
90285,0,male,2925,21,76
27850779,0,male,6788,683,74
52597428,0,male,309,13,79
52708181,0,female,600,0,39
10101662,0,male,4568,131,308
3298535,0,male,1279,22,218
5653651,0,female,1331,52,58
6541491,0,male,1788,141,63
80934595,0,female,335,0,22
15884603,0,male,4870,226,36
954363,0,male,620,430,36
81834891,0,female,1021,12,17
61283777,0,none,1784,5,4
25770274,0,male,758,6,31
13879357,0,female,5570,52,45
1909287,0,male,1694,104,72
25339456,0,male,1238,359,16
452486,0,female,8168,0,88
118905,0,male,6794,52,299
10901244,0,male,1456,34,31
13435071,0,male,1771,22,88
39692298,0,female,1639,1283,991
9199613,0,male,1459,232,112
16873760,0,female,3087,22,43
129666,0,male,2452,98,169
53926787,0,male,3441,606,696
43483568,0,female,10061,475,19
37930167,0,male,768,179,48
845586,0,male,1802,237,699
1132432,0,male,2761,58,71
5491396,0,male,5385,273,76
200084,0,male,8419,19,430
11865049,0,male,8030,9,18
51797826,0,female,4284,97,29
7882341,0,male,16553,37,213
2379443,0,male,3780,271,391
18972713,0,male,7291,57,2
24976477,0,female,836,4,50
8785160,0,female,5054,123,995
66803031,0,male,1448,495,35
58407409,0,male,2437,1128,171
10635578,0,male,1002,3,8
655429,0,male,8760,72,91
11684706,0,male,649,9,63
18014542,0,female,2161,95,16
12575501,0,male,3601,36,27
32992890,0,male,3552,448,124
69992049,0,male,251,2,26
108600,0,male,754,64,148
4299039,0,male,2415,51,35
8521494,0,female,574,31,34
1203837,0,male,8729,412,174
57932525,0,male,3093,1,109
24541830,0,male,572,159,72
74316506,0,female,1947,3,35
41945475,0,female,1183,176,150
114324227,0,male,803,170,109
71978301,0,female,400,7,47
3363311,0,male,135,1,52
18067435,0,male,3824,286,444
17231616,0,male,411,21,96
2944086,0,male,1284,44,78
46042893,0,male,727,116,138
365603,0,female,3049,194,87
42958984,0,male,1449,13,52
16609905,0,male,9919,71,71
784584,0,female,1308,34,36
18541080,0,female,6508,3631,36
2270632,0,male,3071,33,457
27134412,0,male,8404,294,41
6468341,0,male,3280,172,106
11465453,0,female,3334,46,18
6896787,0,male,1694,8,168
44939421,0,male,921,79,42
66774122,0,male,415,86,252
21407507,0,male,834,23,84
79080093,0,female,920,7,32
6559300,0,male,2092,201,147
88156424,0,male,1020,464,73
14333863,0,male,2385,115,29
31756645,0,male,1766,23,7
51007285,0,female,3947,138,17
435004,0,male,1572,8,10
2808825,0,male,1231,27,139
2497192,0,male,5166,23,58
43527,0,male,4249,30,175
82394655,0,male,557,380,17
1044162,0,male,1336,44,132
10867501,0,male,2027,24,55
11538902,0,female,3596,392,164
1247635,0,male,1663,73,111
12496772,0,male,524,31,125
1294383,0,male,13466,12093,741
14146567,0,none,4283,116,299
14210045,0,male,4025,1265,46
1510615,0,male,5108,1066,51
15417121,0,female,3722,24,24
15558653,0,male,2305,5,270
1575950,0,female,1495,32,63
16405264,0,female,1202,2,20
1657550,0,male,212,10,25
18659861,0,female,1421,33,576
24861975,0,male,8518,1435,74
25566437,0,female,1421,687,44
