user_id,if_local,gender,checkins_count,photos_count,friends_count
2417484,0,male,9981,68,115
52074880,0,male,3104,136,21
6233085,0,female,835,0,19
41111902,0,female,385,12,10
37477106,0,male,7484,990,216
15123036,0,female,366,14,93
11210493,0,male,3632,139,380
9546578,0,female,2913,120,101
61068832,0,male,3729,160,111
14761047,0,male,719,47,44
9042010,0,male,3104,183,52
2601639,0,female,3223,100,100
77092969,0,male,2636,118,626
1375736,0,female,2113,60,165
742551,0,male,2299,163,707
16264565,0,male,2558,64,57
5166763,0,female,573,3,49
30869424,0,male,5426,450,32
53643030,0,female,2103,43,58
53973221,0,male,275,38,58
35867989,0,female,1536,85,67
47726859,0,male,1871,51,27
2930979,0,female,1821,30,53
831213,0,male,5156,10,26
28277541,0,female,590,17,56
58606880,0,male,300,38,135
5949589,0,male,2822,118,52
1717032,0,male,790,2,10
31567813,0,male,290,21,136
77037922,0,male,1968,3,14
63699999,0,none,1271,4,11
18393476,0,female,1898,15,83
4808587,0,female,2170,420,101
64649212,0,female,1417,149,95
70305423,0,female,2228,40,19
28449649,0,male,1434,96,70
233132,0,male,12582,286,834
5180288,0,female,2393,62,110
7969189,0,male,2444,407,81
52167020,0,male,1147,5,25
69226195,0,female,2290,374,224
70981007,0,female,1304,628,23
12601122,0,male,3622,124,71
30164,0,female,2039,62,133
22540410,0,male,1780,17,24
44280552,0,male,1558,37,16
3337414,0,male,326,6,36
21110150,0,male,4264,50,96
835885,0,male,8474,533,96
36198041,0,male,462,141,249
14197649,0,male,2167,22,40
24929068,0,male,709,3,107
74971711,0,male,591,136,2
8092626,0,male,12054,601,120
44898063,0,female,502,0,27
8886506,0,male,1141,5,18
64594101,0,female,1496,31,21
1043529,0,male,6707,258,203
2692954,0,male,389,4,14
10846227,0,male,817,86,48
20029289,0,male,1769,48,176
63772617,0,male,382,5,4
23907606,0,male,26806,2580,602
92178936,0,male,671,22,54
49828478,0,female,1047,50,31
393803,0,male,1165,1123,467
1506802,0,male,6033,3,69
59661995,0,male,411,134,471
8551082,0,male,895,12,61
187660,0,male,5399,174,58
11141957,0,male,2275,54,698
31547635,0,male,694,12,21
1773382,0,female,6110,868,122
3338272,0,female,2240,21,23
45887969,0,male,632,18,235
40021188,0,male,4710,7,88
5591235,0,female,22508,137,139
77901301,0,male,2895,2251,48
13349549,0,male,1293,3,117
883990,0,female,14901,42,46
47485099,0,female,1194,54,14
31576706,0,male,1796,15,55
424817,0,male,4306,195,26
32047439,0,male,2301,70,94
50014014,0,male,2981,4,867
11174574,0,male,6963,1252,115
27175159,0,male,898,60,21
33723785,0,female,1251,42,111
44560706,0,male,17395,4,65
6574946,0,male,1265,29,162
40172820,0,male,1112,140,80
10513363,0,male,3119,14,36
1045803,0,male,2708,1,49
85862966,0,male,2221,14,255
26034905,0,female,1537,337,64
11348216,0,male,1876,9,96
7915204,0,male,5461,27,133
35964159,0,female,1416,35,308
30125735,0,male,11608,67,999
63232791,0,male,1847,35,53
17901881,0,male,2207,10,27
21517870,0,female,3589,327,38
1868769,0,male,2633,250,53
62857056,0,female,241,9,21
17136665,0,male,1720,22,52
11799543,0,male,985,150,16
23126494,0,male,319,11,64
269229,0,male,572,205,715
6698605,0,male,3562,20,35
29379960,0,male,5489,1728,460
68896178,0,male,3132,254,149
89167435,0,female,1337,30,62
7129191,0,male,4860,35,208
1413130,0,male,2036,53,230
2414792,0,male,597,34,20
47625599,0,male,566,25,103
83677614,0,female,1980,91,55
1370595,0,male,9021,3,13
6706807,0,male,2044,34,807
307967,0,male,1139,57,98
90285,0,male,2925,21,76
2489592,0,male,460,83,124
27850779,0,male,6788,683,74
1434956,0,male,5762,130,60
12600929,0,male,589,13,320
29950580,0,male,11452,426,776
3449166,0,male,1840,339,119
52708181,0,female,600,0,39
54635219,0,male,330,60,368
37468239,0,male,2449,651,57
83593385,0,female,867,8,48
19413952,0,male,972,72,144
5162312,0,male,3558,1110,34
6991978,0,male,5165,511,108
21880346,0,female,2161,9,96
3298535,0,male,1279,22,218
14236153,0,male,4217,1,4
3573235,0,female,6000,1168,153
1821265,0,male,687,108,101
66505,0,male,2849,285,282
5846033,0,female,2682,11,124
1678406,0,male,3874,113,284
3255896,0,male,1428,165,38
7716305,0,male,998,22,44
60666692,0,male,14532,396,669
5899514,0,male,10311,1705,612
24002855,0,female,464,45,46
13162294,0,male,3018,2090,19
64909776,0,male,1976,6,31
27703157,0,male,2707,100,14
4350647,0,male,1762,26,229
29219917,0,male,1629,243,30
81434438,0,female,2934,8,13
1719385,0,male,891,4,94
28628737,0,male,301,108,85
25307008,0,female,11061,449,244
8247083,0,male,1283,29,181
25770274,0,male,758,6,31
55599058,0,male,1067,5,11
13155339,0,male,661,73,33
8383299,0,male,1848,74,120
613915,0,male,409,75,66
14579266,0,male,1610,39,264
5428713,0,male,2773,22,24
22604086,0,female,1286,18,22
9228763,0,male,655,40,85
1972841,0,male,7374,192,52
8104076,0,male,6808,2,16
4289147,0,female,249,46,223
65643453,0,male,595,24,14
70059547,0,male,611,5,26
41445697,0,male,163,8,137
364053,0,male,1370,41,12
20360089,0,female,4601,16,23
21929503,0,female,7086,6,13
16398639,0,male,2993,94,72
27024986,0,male,479,19,85
25249513,0,male,1411,8,121
13879357,0,female,5570,52,45
1512493,0,male,728,0,56
12924729,0,male,4933,1648,103
1909287,0,male,1694,104,72
61841947,0,male,18426,756,35
452486,0,female,8168,0,88
6974045,0,male,9306,779,45
35804052,0,female,2184,629,37
47350783,0,female,534,33,63
12460496,0,male,4216,13,113
118905,0,male,6794,52,299
10901244,0,male,1456,34,31
13435071,0,male,1771,22,88
13466734,0,female,8497,45,60
1654495,0,male,519,114,176
1788140,0,male,2542,878,455
9199613,0,male,1459,232,112
92311219,0,female,1606,13,15
122857,0,male,4709,328,115
50471480,0,male,3564,18,95
129666,0,male,2452,98,169
48499162,0,female,714,8,3
4877582,0,male,1094,44,67
43483568,0,female,10061,475,19
30846641,0,female,1780,46,31
10359735,0,female,9878,309,62
37930167,0,male,768,179,48
523010,0,female,1070,5,76
45005151,0,male,2915,129,24
8280391,0,female,529,18,5
61393356,0,female,2955,118,42
6465480,0,male,1084,4,37
19129447,0,male,971,228,150
12687428,0,female,1606,71,9
82226051,0,female,1525,42,221
200084,0,male,8419,19,430
30901823,0,female,2148,104,166
32329222,0,male,312,21,33
236679,0,male,2085,91,80
5631767,0,male,584,8,16
20955867,0,male,2623,37,122
36723317,0,none,6131,150,16
51797826,0,female,4284,97,29
7882341,0,male,16553,37,213
11181840,0,male,1045,31,109
5594625,0,female,3135,81,28
83187264,0,female,940,79,12
10782426,0,male,1617,33,144
31839093,0,female,234,1,9
393009,0,male,3790,50,146
25972605,0,male,773,10,65
113664586,0,male,2513,15,46
24976477,0,female,836,4,50
3570644,0,male,599,111,63
8785160,0,female,5054,123,995
96083516,0,female,1356,6,7
43059525,0,male,422,16,39
753048,0,male,14139,174,337
66803031,0,male,1448,495,35
12790672,0,male,1566,47,142
20806183,0,female,883,298,741
1445367,0,male,5394,56,133
30573327,0,male,1176,15,7
16002663,0,female,374,9,52
38569172,0,male,1122,523,61
10635578,0,male,1002,3,8
1951732,0,male,1859,514,467
11720012,0,male,1633,3,56
24614847,0,male,497,17,228
7840829,0,male,5607,52,307
13686432,0,male,1259,62,36
32822392,0,female,2262,32,7
19280419,0,male,1796,18,145
2735968,0,female,6490,402,231
655429,0,male,8760,72,91
8734882,0,male,5586,108,59
11684706,0,male,649,9,63
18014542,0,female,2161,95,16
3920678,0,male,5020,38,752
18819303,0,female,353,0,20
23740108,0,male,810,0,44
85267210,0,male,390,5,15
12344211,0,male,528,15,51
6752789,0,female,1028,96,341
19854359,0,male,3148,146,67
24850259,0,male,825,17,29
12885861,0,male,2075,82,82
1048813,0,male,1715,145,99
7752842,0,male,630,40,121
23047161,0,female,2666,173,161
25592397,0,male,3248,30,143
11224273,0,male,2600,18,79
77631030,0,female,1396,45,39
87276731,0,male,651,4,8
69992049,0,male,251,2,26
15583185,0,male,3183,1459,939
7151100,0,male,5117,64,85
2090795,0,male,688,6,74
8521494,0,female,574,31,34
18070621,0,male,1714,13,78
60417930,0,male,120,7,100
59847364,0,female,1123,0,40
24541830,0,male,572,159,72
41945475,0,female,1183,176,150
40792939,0,female,1242,560,209
11134918,0,female,1534,89,73
71785541,0,male,984,28,8
114324227,0,male,803,170,109
898582,0,male,363,5,27
35674026,0,male,6183,2535,401
72977,0,male,651,5,82
18067435,0,male,3824,286,444
20502442,0,female,967,70,271
48038071,0,male,2772,49,73
21491712,0,male,5088,833,19
64121815,0,female,1502,5,11
82955700,0,male,1162,60,25
5085604,0,male,2002,17,27
72189391,0,male,543,3,41
3489035,0,female,828,20,76
16609905,0,male,9919,71,71
82498051,0,female,500,396,31
37696396,0,female,2800,337,982
6173018,0,female,3984,493,143
2270632,0,male,3071,33,457
41485085,0,male,159,2,15
269030,0,male,1146,982,62
27134412,0,male,8404,294,41
12282452,0,male,2362,176,45
12300938,0,male,1670,12,110
54158064,0,female,1266,31,24
62097675,0,none,609,12,22
6896787,0,male,1694,8,168
24489983,0,female,675,18,86
13452823,0,male,6421,199,362
20045417,0,male,479,0,19
68563305,0,male,2520,152,200
54456157,0,female,1375,386,44
79080093,0,female,920,7,32
15966000,0,male,3121,162,73
2232958,0,male,907,65,234
6559300,0,male,2092,201,147
18300832,0,male,1046,57,26
12638199,0,female,1568,25,22
43393322,0,male,699,495,83
31390166,0,male,1618,28,49
45719846,0,female,633,23,238
2808825,0,male,1231,27,139
633481,0,male,3080,410,427
43527,0,male,4249,30,175
8550281,0,male,494,1,25
4301429,0,male,2376,10,48
34231540,0,male,1808,16,585
101099296,0,female,2234,153,25
1041560,0,male,1251,27,33
10527032,0,female,16041,57,10
10627164,0,female,4368,254,407
10867501,0,male,2027,24,55
11096477,0,male,949,205,84
11552149,0,male,1839,41,29
11639937,0,male,5071,126,62
11892040,0,male,4634,119,96
11981078,0,male,4900,57,86
12040726,0,male,1651,73,63
12119728,0,male,1438,300,143
12496772,0,male,524,31,125
127762,0,none,1276,10,107
1294383,0,male,13466,12093,741
14146567,0,none,4283,116,299
14210045,0,male,4025,1265,46
15124706,0,male,513,18,63
154909,0,male,2818,42,316
15723017,0,male,1123,734,236
1575950,0,female,1495,32,63
16293745,0,female,2329,29,15
16470492,0,female,2225,34,59
16829846,0,male,8911,633,70
17052446,0,male,1116,11,152
17312461,0,male,1504,125,19
17593712,0,female,2397,159,69
17736150,0,male,967,82,216
17986517,0,male,700,65,31
18058956,0,female,3740,3178,99
1808511,0,male,845,65,65
18124277,0,female,1015,23,15
1853933,0,male,5795,11,50
1862140,0,male,1455,58,89
18659861,0,female,1421,33,576
20155141,0,male,2845,44,182
20261597,0,male,1136,31,12
20623741,0,male,6852,1388,200
20741008,0,male,6375,886,191
2097199,0,male,3842,202,59
21174793,0,female,2331,15,29
21500971,0,male,8352,34,157
21981178,0,male,4369,30,156
22097701,0,male,376,19,109
23379012,0,female,393,14,29
23712260,0,male,1218,43,39
24198923,0,male,1847,46,59
24712835,0,female,1448,170,120
24861975,0,male,8518,1435,74
25296109,0,male,853,255,204
25436977,0,female,2235,472,97
256165,0,male,6487,177,103
25899618,0,female,814,2,36
25911786,0,female,1096,185,63
2652441,0,male,3331,37,17
26655534,0,male,1181,41,21
26772701,0,male,2410,3181,695
2737,0,male,4616,19,139
2798394,0,male,3300,540,150
28245202,0,male,21487,124,256
28975018,0,male,3009,1137,254
29224713,0,male,21762,437,65
2973510,0,male,13085,608,79
29996510,0,male,1135,84,14
30082574,0,female,2310,282,717
30104314,0,male,376,10,21
30499022,0,male,1363,15,11
30787,0,male,3794,108,56
3129478,0,male,3815,347,67
31400384,0,male,575,18,8
319059,0,female,6883,1236,56
32519895,0,male,3119,798,38
328698,0,female,1986,859,515
3356796,0,male,3974,11,27
34114011,0,male,559,31,156
35253850,0,male,1872,220,51
35585279,0,male,278,3,84
35851783,0,male,1041,13,171
36318194,0,male,881,64,12
370791,0,male,701,328,79
37831639,0,male,1531,72,40
3818465,0,male,4635,510,21
38405371,0,male,4108,3821,488
39249149,0,male,332,175,44
39434701,0,female,370,78,8
3954115,0,male,2956,51,503
39814537,0,female,2784,26,20
4157251,0,male,44459,2134,59
4158052,0,male,3102,920,215
41835042,0,male,6669,174,81
42385107,0,female,1652,133,272
4258654,0,female,6034,2,66
42978766,0,female,1387,44,43
43175300,0,female,639,27,40
43590179,0,male,517,3,127
44180255,0,male,882,106,44
44923695,0,male,463,71,9
46230808,0,male,850,187,37
46407,0,female,2317,270,825
475663,0,male,4713,104,899
4922695,0,male,917,156,61
49461734,0,male,669,5,29
50160218,0,female,2517,7,306
50378939,0,male,2173,94,49
5051292,0,male,4859,85,54
50640023,0,male,252,6,39
52044764,0,male,3990,31,61
53459204,0,female,1749,33,5
54533586,0,female,2524,41,10
5455240,0,male,4174,745,23
551443,0,male,2928,219,72
5583468,0,male,5958,286,500
57594402,0,female,3678,300,92
59901523,0,male,1432,102,11
600757,0,female,1981,24,84
61311461,0,male,2689,1803,32
61844459,0,none,1129,147,23
6353508,0,male,13259,962,111
64130013,0,male,889,197,297
64185448,0,female,833,18,23
6510125,0,male,9280,561,150
68964812,0,female,3641,816,36
6927793,0,male,2885,118,87
69489903,0,female,1223,172,61
6959984,0,male,388,3,30
702679,0,male,5131,327,118
70628806,0,female,258,143,24
71988466,0,male,1235,39,80
72028398,0,male,1156,101,9
7568137,0,male,849,94,52
75712101,0,female,265,19,22
75819268,0,male,1426,84,26
76069671,0,male,219,1,19
7727402,0,male,325,207,12
77868662,0,male,3626,2976,260
7868922,0,male,771,119,71
7984232,0,male,17290,25,8
800531,0,male,2736,41,58
80347961,0,male,1349,371,235
8058620,0,male,2446,10,82
80933186,0,female,771,100,11
81764809,0,female,3866,91,52
83335374,0,male,432,104,8
8734615,0,female,6533,373,139
89275280,0,male,1481,5,29
8936836,0,male,3304,105,158
8990627,0,male,1579,2,26
9023039,0,male,1246,51,67
90360637,0,male,1188,0,11
904710,0,female,3928,39,123
9079393,0,male,4628,1287,75
9225775,0,male,3574,1054,585
9285133,0,female,213,82,166
9286587,0,female,4640,29,86
93744729,0,female,523,48,77
9401246,0,male,2552,514,214
9495282,0,male,2229,106,517
9536383,0,male,868,77,98
918349,0,male,11449,1956,294
2423598,0,male,18962,665,360
1629368,0,male,6861,28,158
27914809,0,male,28022,0,24
54771158,0,male,13212,332,8
51269714,0,male,5066,131,195
8698381,0,none,9778,970,91
3109752,0,male,4602,3,8
27493602,0,male,4606,0,630
4518374,0,female,27784,1036,901
35016589,0,male,2528,7,387
133763961,0,male,2230,72,456
10855708,0,female,5739,261,137
33952471,0,male,3991,928,468
26167653,0,none,3240,130,499
461042,0,male,3198,13,108
48885631,0,male,2816,31,212
50513724,0,male,2472,75,144
42577601,0,male,2310,143,588
8122878,0,male,9870,53,23
25505552,0,female,8091,808,34
43092338,0,male,7970,287,91
566852,0,male,6199,4,76
36019498,0,male,6109,431,977
628986,0,male,5608,108,294
26572768,0,male,4173,47,618
25419082,0,male,3758,20,185
27720481,0,male,3438,60,33
1299784,0,male,3394,11,130
13067858,0,female,3177,174,364
36079961,0,male,2809,156,302
177507,0,male,2641,2,397
51074485,0,male,2600,415,124
22985982,0,female,2441,18,85
125767321,0,female,2207,7,32
1723146,0,male,10672,2,42
10799704,0,male,16527,286,835
387475,0,male,9794,124,290
2896891,0,female,9345,485,102
9959593,0,male,8372,295,107
1875935,0,male,8218,1539,608
146757,0,male,8076,3,263
2043271,0,male,7456,9,44
1265876,0,female,2524,4,58
12174327,0,male,1292,38,71
56594,0,male,11923,823,295
34173063,0,female,7937,36,130
476034,0,male,7823,252,250
1056941,0,male,4622,15,81
56382295,0,male,4318,8,106
9415960,0,female,3325,113,47
38629442,0,male,3251,15,81
11585914,0,male,2164,102,32
131961122,0,male,1139,231,963
30429462,0,male,783,12,356
866303,0,male,953,516,109
454305,0,male,16839,313,288
6225059,0,male,11325,525,50
621994,0,male,1499,51,66
2507062,0,male,1671,6,4
3875971,0,male,1542,131,65
49300599,0,male,1086,0,350
26229013,0,male,674,362,317
3891612,0,male,812,229,45
85072442,0,male,550,10,37
15522806,0,male,4441,84,91
70753697,0,male,1069,19,3
30845837,0,female,2993,0,32
35606996,0,male,3163,570,120
526950,0,male,5058,67,97
19191824,0,male,3855,172,29
5084155,0,male,3669,237,268
77067330,0,none,3896,86,7
2058404,0,male,3329,907,54
15531127,0,female,3393,101,31
2335100,0,female,2843,220,44
253745,0,male,2455,17,152
8287003,0,male,2387,68,260
16451265,0,female,2478,135,14
6134499,0,male,1733,26,102
7978787,0,male,1653,427,46
142423,0,male,1447,0,7
43692704,0,male,1127,2,63
44026313,0,male,623,537,10
11838721,0,male,216,116,6
966054,0,female,4697,746,133
6893711,0,male,4663,159,56
68141034,0,male,3726,101,44
67341254,0,none,3359,14,17
63265041,0,male,4242,1,82
77905180,0,male,10099,6845,14
3160732,0,male,11276,94,102
